"분류","자치구","공연/행사명","날짜/시간","장소","기관명","이용대상","이용요금","출연자정보","프로그램소개","기타내용","홈페이지?주소","대표이미지","신청일","시민/기관","시작일","종료일","테마분류","위도(X좌표)","경도(Y좌표)","유무료","문화포털상세URL"
"클래식","강북구","박혜미 피아노 독주회 작곡가 B 시리즈 ","2023-11-18~2023-11-18","꿈의숲 아트센터 콘서트홀 ","세종문화회관 세종미술관","누구나","전석 1만원","피아니스트 박혜미는 예술의전당 음악영재아카데미, 서울예술고등학교를 졸업 후 도독하여 프랑크푸르트 국립음대에서 학사(Bachelor)및 석사(Master)과정을 졸업, 뮌스터 국립음대에서 연주자예비과정(Zertifikatstudienjahr)및 최고연주자과정(Konzertexamen)을 졸업하였다.  소년한국일보음악콩쿨 1위, 성정음악콩쿨 1위, 음악교육신문사콩쿨 특상, 경기도부천교육장배 및 전국학생음악콩쿨 1위, 한미음악콩쿨 등 다수 콩쿨에서 상위 입상하며 국내에서 두각을 드러내었고, Midwest University Missouri U.S.A. Alumni Scholarship Award 3위, Neapolitan Masters Competition 파이널리스트, G. Viotti Piano Competition, Verona Piano Competition, R. Schumann Piano Competition 등 다수 국제콩쿨에 참가 및 입상하여 연주자로서의 활동을 넓혔다.  국내외 유수홀의 무대에서 활발한 연주와 동시에 프랑크푸르트 음대 재학당시 베토벤 피아노 전곡 콘체르토 및 소나타 연주, 프랑크푸르트 Kursana Residenz, Kirche am Campus von Goethe Universitat 에서 수차례 독주회, 프랑크푸르트 St. Katharinenkirche 에서 실내악 및 독주연주, 뮌스터 스타인웨이 하우스 연주 등에 참여하였다.  그 외에 서울대학교 음악대학 국제 피아노 아카데미 참가 및 연주, Jerome Rose 마스터클래스 우수 연주자 초청연주, 싱가포르 국립음대(National University of Singapore) 초청 서울예고 실기우수자 마스터클래스, Gerlinde Otto, Andre Boainain, Thomas Hecht, Albert Tiu, Wolfgang Watzinger의 마스터클래스에 참가 및 연주하며 독일 여러 도시와 국외에서 다채로운 활동을 펼쳐왔다.  Musikschule Frankfurt am Main e.V 에서 반주강사를 역임하였고 금호아트홀 연세 귀국 독주회, 우인아트홀 유망주 콘서트, 쌀롱드무지끄 독주회 및 듀오 연주, 앙상블리안 기획 독주회, 용산 랜드홀 독주회, 아람문화기획 한양문고 하우스콘서트 등에서 다양한 연주를 가졌으며 이번 꿈의숲아트센터 독주회와 더불어 프라움 악기박물관 독주회를 통해 다양한 무대로 찾아 뵐 예정이다.","J.Brahms 7 Fantasies Op.116 (1833-1897) Capriccio. Presto energico Intermezzo. Andante Capriccio. Allegro passionato Intermezzo. Adagio Intermezzo. Andante con grazia ed intimissimo sentimento Intermezzo. Andantino teneramente Capriccio. Allegro agitato  J.S.Bach Chromatic Fantasy and Fugue in d-Minor BWV 903 (1685-1750) Fantasia, Recitativ, Fuga  Intermission  J.S.Bach Partita in G-Major No.5 BWV 829 (1685-1750) Preambulum  Allemande Corrente Sarabande Tempo di Minuetta Passepied  Gigue  J.Brahms Scherzo in e-Flat Minor Op.4 (1833-1897) Rasch und feurig, Trio 1, Trio 2  J.Brahms 4 pieces Op.119 (1833-1897) Intermezzo. Adagio  Intermezzo. Andantino un poco agitato Intermezzo. Grazioso e grazioso Rhapsodie. Allegro risoluto","","https://www.sejongpac.or.kr:443/portal/performance/performance/view.do?performIdx=34266&menuNo=200004&sdate=2023-10-31&searchWrd=&searchSort=1&searchCnd=1&searchPlaceCdStr=P%2C9006&edate=2023-11-30&searchPackage=&pageIndex=2","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=cc9b6cbb15e04bbabb68d8eeaffd6038&thumb=Y","2023-10-31","시민","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","","37.6202544613023","127.044324732036","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143915&menuNo=200008"
"국악","종로구","완창여정프로젝트 : 이해원의 심청가 판소리공장 바닥소리","2023-11-18~2023-11-18","서울돈화문국악당 공연장","서울돈화문국악당","전체관람가","전석 20,000원","","","","https://sdtt.or.kr/user/program/2023/11/1408","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=5cb07053829247dd8faf7c4805460fba&thumb=Y","2023-09-22","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5772502822","126.9907306641","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143460&menuNo=200008"
"교육/체험","종로구","2023 서울의 낙원 [나만의 자개 키링 만들기]","2023-11-18~2023-11-18","서울생활문화센터 낙원 N스페이스(다목적홀)","서울생활문화센터-낙원","관심있는 누구나","","","","","http://www.nakwon-communityart.or.kr/bbs/edu&mode=view&no=102","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=3d80a867e360473590b83923aeb8250d&thumb=Y","2023-11-13","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5727635233966","126.987902476529","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144192&menuNo=200011"
"콘서트","종로구","LOVE IN SEOUL - 위플래쉬 인 콘서트 (지휘 : 저스틴 허위츠)","2023-11-18~2023-11-18","세종대극장","세종문화회관","15세 이상","VIP석 154,000원 / R석 132,000원 / S석 121,000원 / A석 110,000원 / B석 88,000원 / C석 55,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34579&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=84d5951a789246b6bc91db815be2269b&thumb=Y","2023-11-09","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144113&menuNo=200008"
"축제-문화/예술","종로구","2023 낙원 생활문화 축제 [서울의 낙원]","2023-11-18~2023-11-18","서울생활문화센터 낙원 / 남인사마당","서울생활문화센터-낙원","시민 누구나","","","","","http://www.nakwon-communityart.or.kr/bbs/notice&mode=view&no=159","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ad74d9a49fa748aab21c2b6b2c6987c8&thumb=Y","2023-11-08","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5727635233966","126.987902476529","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144090&menuNo=200010"
"클래식","종로구","재능나눔콘서트 미식음감 이탈리아 문화도시 여행 [N.파가니니의 도시 & 포카챠의 도시 제노바]","2023-11-18~2023-11-18","서울역사박물관 1층 로비","서울역사박물관","일반시민(무료)","","","","","https://museum.seoul.go.kr/www/board/NR_boardList.do?bbsCd=1018&sso=ok","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7dca9d10843b4abb92c8f14ba9594b93&thumb=Y","2023-11-17","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.570507525011855","126.97052372473162","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144274&menuNo=200008"
"교육/체험","구로구","[서울아트책보고] 플레이 워크-북","2023-11-18~2023-11-18","서울아트책보고 해보고 워크숍룸","서울아트책보고","누구나 (초등학생고학년이상)","","","","","https://artbookbogo.kr/seoul/menu/10024/program/30009/cultureDetail.do?currentPageNo=1&cultureIdx=12740&searchCultureTypeCd=ALL&searchOperStatusCd=ALL","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=342c190746eb4e6aa59fd182e5277a65&thumb=Y","2023-11-07","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.4982125677913","126.867088741096","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144060&menuNo=200011"
"클래식","종로구","[서울시립교향악단] 2023 서울시향 실내악 시리즈 IV : 관악 앙상블","2023-11-18~2023-11-18","세종문화회관 체임버홀","서울시립교향악단","홈페이지 참고","R 50,000원 S 30,000원 A 10,000원","(지휘) 야스퍼 드 발, (연주) 서울시향 단원","","","https://www.seoulphil.or.kr/perf/view?perfNo=5302&calendarDate=2023/11/18&langCd=ko&menuFlag=MFLG0001","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=564c43f27839480a8c64a491ac6fd371&thumb=Y","2023-10-23","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143828&menuNo=200008"
"연극","광진구","2023 서울경기 어린이연극잔치","2023-11-18~2023-11-18","경복초등학교 시청각실, 경복홀, 체육관, 발레실","기타","누구나","","“미지의 파랑”(경복초), “마리 이야기”(서울등마초), “신비한 물건들과 우리들의 비밀”(서울등촌초), “범인은 보아라”(서울방학초), “수리수리 둘기 얍!”(서울신화초), “마법사가 되고 싶어”(서울연천초), “마음의 소리가 들려”(서울휘경초), “수원의 횃불”(수원 남창초), “학교 WHERE ARE YOU?”(평택 죽백초) 등","연극하는 즐거움을 아는 어린이와 교사를 위한 특별한 축제","초청공연: 한국예술종합학교 연극원 아동청소년극창작실습 발표작 ‘책으로 전쟁을 멈춘 남작’","https://blog.naver.com/yhjbear/223264984573","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=36e15b91280143e9841d3356ebc21d79&thumb=Y","2023-11-15","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","어린이/청소년 문화행사","37.5498138606171","127.086793350213","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144209&menuNo=200008"
"클래식","마포구"," 차이코프스키 동화음악극 [미녀와 야수]","2023-11-18~2023-11-18","마포아트센터 아트홀 맥","마포문화재단"," 5세 이상(2018년 이전 출생)"," R석 50,000원 S석 40,000원 A석 30,000원","김예은, 장철준, 김비존, 이지환, 이주찬, 이은조, 밀레니엄심포니오케스트라","","","https://www.mfac.or.kr/performance/whole_view.jsp?sc_top_str=%EB%AF%B8%EB%85%80&pk_seq=2267&page=1","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=a15339dbdd41460787de9733beb70261&thumb=Y","2023-09-21","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5499060881738","126.945533810385","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143428&menuNo=200008"
"교육/체험","마포구","[서울생활문화센터 서교] 생생리페어샵_마크라메 캔들홀더 만들기","2023-11-18~2023-11-18","서울생활문화센터 서교 커뮤니티실","서울생활문화센터-서교","8명 (선착순 신청)","","","","","https://seogyocenter.or.kr/programall/?idx=367","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e908a940a80841f389239823c055a242&thumb=Y","2023-11-09","기관","2023-11-18 00:00:00.0","2023-11-18 00:00:00.0","기타","37.5508138163956","126.916493990351","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144105&menuNo=200011"
"전시/미술","중구","Stefan SAGMEISTER의 Now is Better(지금이 더 낫다)","2023-11-17~2024-03-03","동대문디자인플라자(DDP) 잔디사랑방 & 잔디언덕","동대문디자인플라자","시민 누구나","","","","","https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=499&boardno=15&bbstopno=499&act=view&subno=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ee0614ea879c4a02b83e6d5f050acdda&thumb=Y","2023-10-31","기관","2023-11-17 00:00:00.0","2024-03-03 00:00:00.0","기타","37.5668131264","127.0096257245","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143918&menuNo=200009"
"전시/미술","중구","2023 서서울미술관 사전프로그램 [서쪽 서식지]","2023-11-17~2023-11-22","서울특별시청, 서울도시건축전시관, 동네책방 원테이블, 외부 별도 장소","서울시립미술관","전체관람가","","","","","https://sema.seoul.go.kr/kr/whatson/exhibition/detail?exNo=1242502","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=30548a1c23d34ab4ab978b063b64380b&thumb=Y","2023-11-06","기관","2023-11-17 00:00:00.0","2023-11-22 00:00:00.0","기타","37.5668837502225","126.976702419575","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144043&menuNo=200009"
"연극","강북구","연극 스프레이","2023-11-17~2023-11-19","꿈의숲 퍼포먼스홀","세종문화회관","2016년 12월 31일 포함 이전 출생자까지 관람가능","전석 10,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34458&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=7a9eb6b8fdcc48a2a84af4007bb71552&thumb=Y","2023-11-09","기관","2023-11-17 00:00:00.0","2023-11-19 00:00:00.0","기타","37.6202544613023","127.044324732036","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144107&menuNo=200008"
"영화","성북구","[성북문화재단 아리랑시네센터] 2023 필름다빈 프리미어전","2023-11-17~2023-11-19","아리랑시네센터 아리랑인디웨이브(3층)","성북문화재단","누구나","무료","","","","https://blog.naver.com/sbculture1/223264454255","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=bc9238880c964428b1a812bc1de81bdb&thumb=Y","2023-11-15","기관","2023-11-17 00:00:00.0","2023-11-19 00:00:00.0","","37.6001190917899","127.013893650352","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144219&menuNo=200013"
"무용","강동구","2023 서울경기춤페스타","2023-11-17~2023-11-19","강동아트센터 대극장, 소극장, 아트랑","기타","연령무관","인터파크 참조","서울경기춤연구회","개막제: 여여, 변함없는 마음으로 영재12인전  정재홀춤화  넥스트코레오  다음세대전 폐막제: 여여, 변함없이 이어가다","","https://sgdance.imweb.me/","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=68245ebcfaa54d33bbe4aa85949a1584&thumb=Y","2023-11-06","시민","2023-11-17 00:00:00.0","2023-11-19 00:00:00.0","문화가 있는 날","37.5512204558342","127.157342546961","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144042&menuNo=200008"
"독주/독창회","종로구","강지연 비올라 다 감바, 바로크 첼로 독주회","2023-11-17~2023-11-17","세종체임버홀","세종문화회관","7세 이상","전석 20,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34679&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=b3231725147b48f9a4d0e6b608959b82&thumb=Y","2023-11-09","기관","2023-11-17 00:00:00.0","2023-11-17 00:00:00.0","기타","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144111&menuNo=200008"
"교육/체험","용산구","문화예술교육 사업 담당자 워크숍 [내 안의 어린이를 깨우는 특별한 외출]","2023-11-17~2023-11-17","서울문화예술교육센터 용산 6층 다목적홀","서울문화재단","전국 문화예술교육 사업 담당자(기획 및 행정)","","","","","https://www.sfac.or.kr/opensquare/notice/notice_list.do?cbIdx=955&bcIdx=134861&type=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e367d07c4e0c4f3db0f2775b752f26c4&thumb=Y","2023-11-07","기관","2023-11-17 00:00:00.0","2023-11-17 00:00:00.0","기타","37.52637554689167","126.9665363164352","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144070&menuNo=200011"
"클래식","종로구","[일구월심 프로젝트 네 번째] 심심(深心)하다","2023-11-17~2023-11-17","세종S씨어터","세종문화회관","7세이상 관람가능","전석 20,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34650&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6ede346a11be45b1ae36a290787f98f8&thumb=Y","2023-11-09","기관","2023-11-17 00:00:00.0","2023-11-17 00:00:00.0","","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144110&menuNo=200008"
"교육/체험","중구","DDP FORUM VOL.37 [Beautiful Numbers]","2023-11-17~2023-11-17","DDP디자인랩 3층 디자인홀","동대문디자인플라자","누구나","","","","","https://ddp.or.kr/index.html?menuno=239&siteno=2&bbsno=604&boardno=16&bbstopno=604&act=view&subno=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=43baa448505a4917bcb1e3597f8a833d&thumb=Y","2023-10-31","기관","2023-11-17 00:00:00.0","2023-11-17 00:00:00.0","기타","37.5668131264","127.0096257245","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143919&menuNo=200011"
"전시/미술","강서구","유이치 히라코 [여행]","2023-11-16~2024-02-04","스페이스K 서울","기타","누구나","성인 8,000원 / 청소년 5,000원 / 미취학 3,000원 / 강서구민 20% 할인 6,400원 ","","","","https://spacek.co.kr/concert/view.do?eco_idx=229","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=e0875dd6dbdc45908e276685cdce7522&thumb=Y","2023-11-18","시민","2023-11-16 00:00:00.0","2024-02-04 00:00:00.0","","37.5610929270592","126.830974669978","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144278&menuNo=200009"
"전시/미술","서초구","한미현 작가 개인전 [Playing & Talking with Art] 3色 힐링아트展","2023-11-16~2023-11-30","앤스 갤러리 카페(Ns Cafe)","기타","누구나","","","","","https://www.instagram.com/p/CznEhQ3vTGX/?utm_source=ig_web_copy_link&igshid=MzRlODBiNWFlZA==","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=ed8f2d6b581646dc94c9248a6990432d&thumb=Y","2023-11-14","시민","2023-11-16 00:00:00.0","2023-11-30 00:00:00.0","","37.4735252580813","126.983812071512","무료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144197&menuNo=200009"
"뮤지컬/오페라","종로구","창작뮤지컬 드리머스 Dreamers","2023-11-16~2023-11-22","세종M씨어터","세종문화회관","3세이상 관람가","R석 50,000원 / S석 30,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34689&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=eca82df22d634e84b153ddfcd0c76ea2&thumb=Y","2023-11-03","기관","2023-11-16 00:00:00.0","2023-11-22 00:00:00.0","","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144014&menuNo=200008"
"국악","금천구","[금천문화재단] 오셀로와 이아고","2023-11-16~2023-11-17","금나래아트홀","금천문화재단","초등학생 이상","전석 2만원","","","","https://gcfac.or.kr/performance/commonView?gcfac_menu_cd=U0007&currRow=1&seq_no=3566&perDisGubun=performance&returnURI=%2Fperformance%2FcurrentList&serhDate=&serhPerforDisplay=&serhTitle=","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=6e03a7bcfd86498e84df2fae2cb4b8f2&thumb=Y","2023-10-18","기관","2023-11-16 00:00:00.0","2023-11-17 00:00:00.0","기타","37.45657850809659","126.89597253576768","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=143781&menuNo=200008"
"콘서트","종로구","LOVE IN SEOUL - 라라랜드 인 콘서트 (지휘 : 저스틴 허위츠)","2023-11-16~2023-11-17","세종대극장","세종문화회관","12세 이상 관람가","VIP석 154,000원 / R석 132,000원 / S석 121,000원 / A석 110,000원 / B석 88,000원 / C석 55,000원","","","","https://www.sejongpac.or.kr/portal/performance/performance/view.do?performIdx=34517&menuNo=200004","https://culture.seoul.go.kr/cmmn/file/getImage.do?atchFileId=f0c88e2da01a422b9f9eaaaf451aefc8&thumb=Y","2023-11-08","기관","2023-11-16 00:00:00.0","2023-11-17 00:00:00.0","","37.5726241","126.9760053","유료","https://culture.seoul.go.kr/culture/culture/cultureEvent/view.do?cultcode=144094&menuNo=200008"
